Carrier Code,Date (MM/DD/YYYY),Flight Number,Tail Number,Origin Airport,Scheduled Arrival Time,Actual Arrival Time,Scheduled Elapsed Time (Minutes),Actual Elapsed Time (Minutes),Arrival Delay (Minutes),Wheels-on Time,Taxi-In time (Minutes),Delay Carrier (Minutes),Delay Weather (Minutes),Delay National Aviation System (Minutes),Delay Security (Minutes),Delay Late Aircraft Arrival (Minutes)
B6,3/23/2023,16,N266JB,JFK,22:38,23:23,78,100,45,23:20,3,8,0,22,0,15
B6,3/23/2023,56,N283JB,MCO,16:51,16:53,164,174,2,16:50,3,0,0,0,0,0
B6,3/23/2023,116,N184JB,JFK,14:43,15:01,73,72,18,14:58,3,9,0,0,0,9
B6,3/24/2023,16,N279JB,JFK,22:38,22:32,78,77,-6,22:29,3,0,0,0,0,0
B6,3/24/2023,56,N179JB,MCO,16:51,16:42,164,159,-9,16:38,4,0,0,0,0,0
B6,3/24/2023,116,N229JB,JFK,14:43,14:25,73,62,-18,14:21,4,0,0,0,0,0
B6,3/25/2023,16,N358JB,JFK,22:44,0:16,74,77,92,0:10,6,16,0,3,0,73
B6,3/25/2023,56,N206JB,MCO,16:51,18:04,164,165,73,17:58,6,35,0,1,0,37
B6,3/25/2023,116,N283JB,JFK,14:43,14:42,73,80,-1,14:37,5,0,0,0,0,0
B6,3/26/2023,16,N236JB,JFK,0:04,0:24,79,67,20,0:18,6,19,0,0,0,1
B6,3/26/2023,56,N606JB,MCO,15:45,20:09,165,170,264,20:03,6,47,0,5,0,212
B6,3/26/2023,116,N307JB,JFK,14:42,15:21,72,83,39,15:17,4,28,0,11,0,0
B6,3/27/2023,16,N337JB,JFK,0:04,0:53,79,67,49,0:48,5,49,0,0,0,0
B6,3/27/2023,56,N645JB,MCO,15:45,16:08,165,157,23,16:04,4,4,0,0,0,19
B6,3/27/2023,116,N228JB,JFK,14:42,14:39,72,74,-3,14:33,6,0,0,0,0,0
B6,3/28/2023,16,N197JB,JFK,0:04,0:43,79,69,39,0:39,4,6,0,0,0,33
B6,3/28/2023,56,N625JB,MCO,15:45,15:57,165,165,12,15:53,4,0,0,0,0,0
B6,3/28/2023,116,N328JB,JFK,14:42,16:34,72,80,112,16:29,5,98,0,8,0,6
B6,3/29/2023,16,N183JB,JFK,0:04,0:31,79,72,27,0:28,3,27,0,0,0,0
B6,3/29/2023,56,N806JB,MCO,15:45,15:37,165,163,-8,15:34,3,0,0,0,0,0
B6,3/29/2023,116,N334JB,JFK,14:42,14:38,72,71,-4,14:35,3,0,0,0,0,0
B6,3/30/2023,16,N238JB,JFK,0:04,0:50,79,66,46,0:46,4,20,0,0,0,26
B6,3/30/2023,56,N618JB,MCO,15:45,19:04,165,156,199,19:01,3,199,0,0,0,0
B6,3/30/2023,116,N354JB,JFK,14:42,14:32,72,73,-10,14:28,4,0,0,0,0,0
B6,3/31/2023,16,N281JB,JFK,0:04,0:17,79,93,13,0:11,6,0,0,0,0,0
B6,3/31/2023,56,N645JB,MCO,15:45,20:18,165,171,273,20:14,4,267,0,6,0,0
B6,3/31/2023,116,N306JB,JFK,14:42,16:55,72,78,133,16:51,4,127,0,6,0,0
B6,4/1/2023,16,N329JB,JFK,0:04,1:27,79,78,83,1:22,5,15,0,0,0,68
B6,4/1/2023,56,N646JB,MCO,15:45,16:20,165,159,35,16:15,5,13,0,0,0,22
B6,4/1/2023,116,N283JB,JFK,14:42,17:46,72,69,184,17:36,10,95,0,0,0,89
B6,4/2/2023,16,N355JB,JFK,0:04,0:04,79,81,0,23:59,5,0,0,0,0,0
B6,4/2/2023,56,N565JB,MCO,15:45,15:41,165,168,-4,15:36,5,0,0,0,0,0
B6,4/2/2023,116,N192JB,JFK,14:42,16:54,72,80,132,16:49,5,31,0,8,0,93
B6,4/3/2023,16,N265JB,JFK,0:04,0:37,79,93,33,0:13,24,14,0,14,0,5
B6,4/3/2023,56,N625JB,MCO,15:45,23:37,165,167,472,23:32,5,470,0,2,0,0
B6,4/3/2023,116,N258JB,JFK,14:42,14:41,72,77,-1,14:37,4,0,0,0,0,0
B6,4/4/2023,16,N324JB,JFK,0:04,0:24,79,100,20,0:21,3,0,0,20,0,0
B6,4/4/2023,56,N651JB,MCO,15:45,15:39,165,156,-6,15:35,4,0,0,0,0,0
B6,4/4/2023,116,N354JB,JFK,14:42,14:35,72,73,-7,14:32,3,0,0,0,0,0
B6,4/5/2023,16,N206JB,JFK,0:04,2:33,79,64,149,2:30,3,12,0,0,0,137
B6,4/5/2023,56,N648JB,MCO,15:45,15:38,165,160,-7,15:33,5,0,0,0,0,0
B6,4/5/2023,116,N239JB,JFK,14:42,16:24,72,89,102,16:19,5,85,0,17,0,0
B6,4/6/2023,16,N197JB,JFK,0:04,1:31,79,62,87,1:28,3,87,0,0,0,0
B6,4/6/2023,56,N586JB,MCO,16:00,15:57,165,157,-3,15:53,4,0,0,0,0,0
B6,4/6/2023,116,N258JB,JFK,14:42,14:23,72,60,-19,14:20,3,0,0,0,0,0
B6,4/7/2023,16,N231JB,JFK,0:04,0:30,79,61,26,0:27,3,8,0,0,0,18
B6,4/7/2023,56,N625JB,MCO,16:00,16:34,165,167,34,16:26,8,26,0,2,0,6
B6,4/7/2023,116,N339JB,JFK,14:42,15:29,72,88,47,15:26,3,31,0,16,0,0
B6,4/8/2023,16,N307JB,JFK,0:04,0:16,79,66,12,0:10,6,0,0,0,0,0
B6,4/8/2023,56,N510JB,MCO,16:00,22:39,165,157,399,22:33,6,380,0,0,0,19
B6,4/8/2023,116,N324JB,JFK,14:38,14:27,72,71,-11,14:24,3,0,0,0,0,0
B6,4/9/2023,16,N318JB,JFK,0:04,0:04,79,81,0,24:00:00,4,0,0,0,0,0
B6,4/9/2023,56,N662JB,MCO,16:00,16:07,165,169,7,16:01,6,0,0,0,0,0
B6,4/9/2023,116,N258JB,JFK,14:42,14:42,72,70,0,14:38,4,0,0,0,0,0
B6,4/10/2023,16,N348JB,JFK,0:04,0:28,79,79,24,0:25,3,23,0,0,0,1
B6,4/10/2023,56,N547JB,MCO,16:00,16:17,165,183,17,16:11,6,0,0,17,0,0
B6,4/10/2023,116,N324JB,JFK,14:42,14:25,72,63,-17,14:21,4,0,0,0,0,0
B6,4/11/2023,16,N238JB,JFK,0:04,0:22,79,81,18,0:18,4,16,0,2,0,0
B6,4/11/2023,56,N763JB,MCO,16:00,15:55,165,161,-5,15:50,5,0,0,0,0,0
B6,4/11/2023,116,N184JB,JFK,14:42,15:08,72,75,26,15:05,3,19,0,3,0,4
B6,4/12/2023,16,N284JB,JFK,0:04,23:43,79,67,-21,23:40,3,0,0,0,0,0
B6,4/12/2023,56,N597JB,MCO,16:00,16:43,165,197,43,15:59,44,4,0,32,0,7
B6,4/12/2023,116,N229JB,JFK,14:42,15:49,72,68,67,15:46,3,33,0,0,0,34
B6,4/13/2023,16,N375JB,JFK,0:04,23:51,79,70,-13,23:48,3,0,0,0,0,0
B6,4/13/2023,56,N595JB,MCO,16:00,16:12,165,151,12,16:08,4,0,0,0,0,0
B6,4/13/2023,116,N192JB,JFK,14:42,14:23,72,60,-19,14:19,4,0,0,0,0,0
B6,4/14/2023,16,N348JB,JFK,0:04,23:43,79,65,-21,23:39,4,0,0,0,0,0
B6,4/14/2023,56,N655JB,MCO,16:00,15:59,165,162,-1,15:55,4,0,0,0,0,0
B6,4/14/2023,116,N229JB,JFK,14:42,14:34,72,62,-8,14:32,2,0,0,0,0,0
B6,4/15/2023,16,N179JB,JFK,0:04,0:00,79,0,0,0:00,0,0,0,0,0,0
B6,4/15/2023,56,N768JB,MCO,16:00,16:09,165,170,9,16:03,6,0,0,0,0,0
B6,4/15/2023,116,N267JB,JFK,14:38,14:32,72,72,-6,14:29,3,0,0,0,0,0
B6,4/16/2023,16,N323JB,JFK,0:04,1:03,79,62,59,0:57,6,7,0,0,0,52
B6,4/16/2023,56,N561JB,MCO,16:00,18:41,165,177,161,18:38,3,24,0,12,0,125
B6,4/16/2023,116,N258JB,JFK,14:42,16:34,72,74,112,16:30,4,97,0,2,0,13
B6,4/17/2023,16,N179JB,JFK,0:04,0:43,79,77,39,0:38,5,9,0,0,0,30
B6,4/17/2023,56,N794JB,MCO,16:00,16:34,165,158,34,16:22,12,5,0,0,0,29
B6,4/17/2023,116,N198JB,JFK,14:42,15:50,72,65,68,15:47,3,24,0,0,0,44
B6,4/18/2023,16,N187JB,JFK,0:04,0:25,79,80,21,0:21,4,19,0,1,0,1
B6,4/18/2023,56,N709JB,MCO,16:00,15:58,165,166,-2,15:43,15,0,0,0,0,0
B6,4/18/2023,116,N339JB,JFK,14:42,15:19,72,78,37,15:16,3,28,0,6,0,3
B6,4/19/2023,16,N317JB,JFK,0:04,0:18,79,96,14,0:14,4,0,0,0,0,0
B6,4/19/2023,56,N570JB,MCO,16:00,16:29,165,178,29,16:26,3,13,0,13,0,3
B6,4/19/2023,116,N339JB,JFK,14:42,14:36,72,75,-6,14:33,3,0,0,0,0,0
B6,4/20/2023,16,N324JB,JFK,0:04,0:41,79,74,37,0:36,5,23,0,0,0,14
B6,4/20/2023,56,N712JB,MCO,16:00,16:02,165,158,2,15:59,3,0,0,0,0,0
B6,4/20/2023,116,N197JB,JFK,14:42,14:30,72,67,-12,14:26,4,0,0,0,0,0
B6,4/21/2023,16,N238JB,JFK,0:04,0:40,79,107,36,0:33,7,8,0,28,0,0
B6,4/21/2023,56,N507JT,MCO,16:00,16:57,165,165,57,16:51,6,4,0,0,0,53
B6,4/21/2023,116,N317JB,JFK,14:42,14:27,72,66,-15,14:23,4,0,0,0,0,0
B6,4/22/2023,16,N329JB,JFK,0:04,0:00,79,0,0,0:00,0,0,0,0,0,0
B6,4/22/2023,56,N529JB,MCO,16:00,17:24,165,169,84,17:17,7,6,0,4,0,74
B6,4/22/2023,116,N328JB,JFK,14:38,14:24,72,62,-14,14:20,4,0,0,0,0,0
B6,4/23/2023,16,N236JB,JFK,0:04,0:06,79,78,2,0:03,3,0,0,0,0,0
B6,4/23/2023,56,N535JB,MCO,16:00,16:32,165,160,32,16:29,3,32,0,0,0,0
B6,4/23/2023,116,N187JB,JFK,14:42,14:48,72,64,6,14:43,5,0,0,0,0,0
B6,4/24/2023,16,N258JB,JFK,0:04,23:51,79,67,-13,23:48,3,0,0,0,0,0
B6,4/24/2023,56,N638JB,MCO,16:00,16:01,165,154,1,15:58,3,0,0,0,0,0
B6,4/24/2023,116,N228JB,JFK,14:42,14:40,72,73,-2,14:36,4,0,0,0,0,0
B6,4/25/2023,16,N355JB,JFK,0:04,0:08,79,73,4,0:05,3,0,0,0,0,0
B6,4/25/2023,56,N640JB,MCO,16:00,15:54,165,153,-6,15:51,3,0,0,0,0,0
B6,4/25/2023,116,N249JB,JFK,14:42,14:45,72,73,3,14:43,2,0,0,0,0,0
B6,4/26/2023,16,N375JB,JFK,0:04,23:49,79,71,-15,23:46,3,0,0,0,0,0
B6,4/26/2023,56,N621JB,MCO,16:00,16:52,165,198,52,16:46,6,14,0,33,0,5
B6,4/26/2023,116,N339JB,JFK,14:42,14:40,72,71,-2,14:37,3,0,0,0,0,0
B6,4/27/2023,16,N216JB,JFK,0:04,23:47,79,68,-17,23:42,5,0,0,0,0,0
B6,4/27/2023,56,N794JB,MCO,16:00,16:01,165,159,1,15:58,3,0,0,0,0,0
B6,4/27/2023,116,N307JB,JFK,14:42,14:33,72,65,-9,14:30,3,0,0,0,0,0
B6,4/28/2023,16,N307JB,JFK,0:04,0:37,79,81,33,0:32,5,10,0,2,0,21
B6,4/28/2023,56,N627JB,MCO,16:00,15:50,165,159,-10,15:46,4,0,0,0,0,0
B6,4/28/2023,116,N279JB,JFK,14:42,14:36,72,74,-6,14:33,3,0,0,0,0,0
B6,4/29/2023,16,N184JB,JFK,0:04,0:00,79,0,0,0:00,0,0,0,0,0,0
B6,4/29/2023,56,N663JB,MCO,16:00,16:32,165,149,32,16:25,7,13,0,0,0,19
B6,4/29/2023,116,N267JB,JFK,14:38,18:56,72,109,258,18:11,45,74,0,37,0,147
B6,4/30/2023,16,N358JB,JFK,0:04,0:39,79,70,35,0:35,4,35,0,0,0,0
B6,4/30/2023,56,N570JB,MCO,16:00,16:34,165,167,34,16:31,3,3,0,2,0,29
B6,4/30/2023,116,N238JB,JFK,14:42,14:37,72,62,-5,14:34,3,0,0,0,0,0
B6,5/1/2023,16,N329JB,JFK,0:04,0:27,79,66,23,0:22,5,23,0,0,0,0
B6,5/1/2023,56,N729JB,MCO,16:00,17:01,165,161,61,16:58,3,4,0,0,0,57
B6,5/1/2023,116,N284JB,JFK,14:42,15:22,72,103,40,15:19,3,9,0,31,0,0
B6,5/2/2023,16,N179JB,JFK,0:04,0:22,79,78,18,0:19,3,8,0,0,0,10
B6,5/2/2023,56,N656JB,MCO,16:00,15:57,165,164,-3,15:49,8,0,0,0,0,0
B6,5/2/2023,116,N274JB,JFK,14:42,14:19,72,58,-23,14:16,3,0,0,0,0,0
B6,5/3/2023,16,N354JB,JFK,0:04,0:37,79,65,33,0:33,4,33,0,0,0,0
B6,5/3/2023,56,N635JB,MCO,16:00,15:49,165,163,-11,15:45,4,0,0,0,0,0
B6,5/3/2023,116,N281JB,JFK,14:42,15:09,72,76,27,14:53,16,23,0,4,0,0
B6,5/4/2023,16,N203JB,JFK,0:04,0:11,79,79,7,0:07,4,0,0,0,0,0
B6,5/4/2023,56,N594JB,MCO,16:00,16:19,165,168,19,16:14,5,16,0,3,0,0
B6,5/4/2023,116,N187JB,JFK,14:42,14:30,72,62,-12,14:27,3,0,0,0,0,0
B6,5/5/2023,116,N358JB,JFK,14:42,15:29,72,69,47,15:25,4,47,0,0,0,0
B6,5/5/2023,656,N615JB,MCO,19:02,19:05,167,172,3,19:00,5,0,0,0,0,0
B6,5/5/2023,845,N317JB,BOS,21:14,22:26,75,67,72,22:21,5,72,0,0,0,0
B6,5/5/2023,2516,N193JB,JFK,23:19,23:08,80,57,-11,23:04,4,0,0,0,0,0
B6,5/6/2023,116,N249JB,JFK,14:42,14:55,72,76,13,14:52,3,0,0,0,0,0
B6,5/6/2023,656,N584JB,MCO,19:02,18:56,167,164,-6,18:52,4,0,0,0,0,0
B6,5/6/2023,845,N283JB,BOS,21:14,21:47,75,65,33,21:43,4,9,0,0,0,24
B6,5/6/2023,2516,N323JB,JFK,23:19,0:15,80,83,56,0:02,13,53,0,3,0,0
B6,5/7/2023,116,N203JB,JFK,14:42,14:55,72,71,13,14:51,4,0,0,0,0,0
B6,5/7/2023,656,N645JB,MCO,19:02,18:57,167,169,-5,18:51,6,0,0,0,0,0
B6,5/7/2023,845,N354JB,BOS,21:14,21:20,75,71,6,21:15,5,0,0,0,0,0
B6,5/7/2023,2516,N198JB,JFK,23:19,23:31,80,73,12,23:26,5,0,0,0,0,0
B6,5/8/2023,116,N339JB,JFK,14:42,14:39,72,74,-3,14:37,2,0,0,0,0,0
B6,5/8/2023,656,N565JB,MCO,19:02,18:44,167,161,-18,18:40,4,0,0,0,0,0
B6,5/8/2023,845,N355JB,BOS,21:14,23:52,75,64,158,23:48,4,136,0,0,0,22
B6,5/8/2023,2516,N329JB,JFK,23:19,23:04,80,72,-15,22:59,5,0,0,0,0,0
B6,5/9/2023,116,N265JB,JFK,14:42,14:36,72,72,-6,14:33,3,0,0,0,0,0
B6,5/9/2023,656,N768JB,MCO,19:02,18:50,167,161,-12,18:46,4,0,0,0,0,0
B6,5/9/2023,845,N279JB,BOS,21:14,21:34,75,74,20,21:25,9,20,0,0,0,0
B6,5/9/2023,2516,N339JB,JFK,23:19,23:21,80,67,2,23:18,3,0,0,0,0,0
B6,5/10/2023,116,N334JB,JFK,14:42,14:47,72,58,5,14:44,3,0,0,0,0,0
B6,5/10/2023,656,N639JB,MCO,19:02,19:24,167,191,22,19:19,5,0,0,22,0,0
B6,5/10/2023,845,N249JB,BOS,21:14,21:22,75,85,8,21:16,6,0,0,0,0,0
B6,5/10/2023,2516,N265JB,JFK,23:19,23:34,80,67,15,23:30,4,7,0,0,0,8
B6,5/11/2023,116,N190JB,JFK,14:42,15:04,72,72,22,15:00,4,11,0,0,0,11
B6,5/11/2023,656,N641JB,MCO,19:02,19:14,167,174,12,19:10,4,0,0,0,0,0
B6,5/11/2023,845,N197JB,BOS,21:14,21:02,75,69,-12,20:59,3,0,0,0,0,0
B6,5/11/2023,2516,N324JB,JFK,23:19,23:04,80,71,-15,22:57,7,0,0,0,0,0
B6,5/12/2023,116,N198JB,JFK,14:42,15:42,72,73,60,15:39,3,59,0,1,0,0
B6,5/12/2023,656,N563JB,MCO,19:02,19:01,167,170,-1,18:54,7,0,0,0,0,0
B6,5/12/2023,845,N236JB,BOS,21:14,21:04,75,74,-10,21:00,4,0,0,0,0,0
B6,5/12/2023,2516,N339JB,JFK,23:19,23:26,80,62,7,23:21,5,0,0,0,0,0
B6,5/13/2023,116,N307JB,JFK,14:42,14:47,72,70,5,14:43,4,0,0,0,0,0
B6,5/13/2023,656,N729JB,MCO,19:02,18:53,167,157,-9,18:49,4,0,0,0,0,0
B6,5/13/2023,845,N187JB,BOS,21:14,22:38,75,70,84,22:33,5,12,0,0,0,72
B6,5/13/2023,2516,N354JB,JFK,23:19,23:14,80,83,-5,23:09,5,0,0,0,0,0
B6,5/14/2023,116,N368JB,JFK,14:42,14:40,72,77,-2,14:36,4,0,0,0,0,0
B6,5/14/2023,656,N712JB,MCO,19:02,20:09,167,169,67,20:02,7,65,0,2,0,0
B6,5/14/2023,845,N236JB,BOS,21:14,22:25,75,65,71,22:21,4,3,0,0,0,68
B6,5/14/2023,2516,N216JB,JFK,23:19,22:58,80,68,-21,22:53,5,0,0,0,0,0
B6,5/15/2023,116,N179JB,JFK,14:42,14:37,72,72,-5,14:34,3,0,0,0,0,0
B6,5/15/2023,656,N709JB,MCO,19:02,19:15,167,159,13,19:13,2,0,0,0,0,0
B6,5/15/2023,845,N329JB,BOS,21:14,22:04,75,69,50,22:00,4,6,0,0,0,44
B6,5/15/2023,2516,N324JB,JFK,23:19,23:10,80,69,-9,23:06,4,0,0,0,0,0
B6,5/16/2023,116,N358JB,JFK,14:42,15:04,72,75,22,15:01,3,6,0,3,0,13
B6,5/16/2023,656,N507JT,MCO,19:02,18:47,167,160,-15,18:43,4,0,0,0,0,0
B6,5/16/2023,845,N239JB,BOS,21:14,21:15,75,85,1,21:11,4,0,0,0,0,0
B6,5/16/2023,2516,N279JB,JFK,23:19,22:53,80,62,-26,22:47,6,0,0,0,0,0
B6,5/17/2023,116,N193JB,JFK,14:42,15:21,72,77,39,15:18,3,13,0,5,0,21
B6,5/17/2023,656,N547JB,MCO,19:02,19:03,167,159,1,19:01,2,0,0,0,0,0
B6,5/17/2023,845,N197JB,BOS,21:14,20:55,75,69,-19,20:52,3,0,0,0,0,0
B6,5/17/2023,2516,N368JB,JFK,23:19,23:06,80,72,-13,23:01,5,0,0,0,0,0
B6,5/18/2023,116,N279JB,JFK,14:42,14:41,72,74,-1,14:38,3,0,0,0,0,0
B6,5/18/2023,656,N639JB,MCO,19:02,18:47,167,151,-15,18:44,3,0,0,0,0,0
B6,5/18/2023,845,N192JB,BOS,21:14,21:11,75,79,-3,21:08,3,0,0,0,0,0
B6,5/18/2023,2516,N304JB,JFK,23:19,23:19,80,86,0,23:14,5,0,0,0,0,0
B6,5/19/2023,116,N203JB,JFK,14:42,15:02,72,73,20,14:58,4,19,0,1,0,0
B6,5/19/2023,656,N592JB,MCO,19:02,19:57,167,167,55,19:52,5,8,0,0,0,47
B6,5/19/2023,845,N354JB,BOS,21:14,21:19,75,81,5,21:15,4,0,0,0,0,0
B6,5/19/2023,2516,N348JB,JFK,23:19,23:47,80,78,28,23:40,7,28,0,0,0,0
B6,5/20/2023,116,N258JB,JFK,14:42,14:47,72,82,5,14:42,5,0,0,0,0,0
B6,5/20/2023,656,N632JB,MCO,19:02,18:39,167,152,-23,18:35,4,0,0,0,0,0
B6,5/20/2023,845,N192JB,BOS,21:14,21:05,75,72,-9,21:00,5,0,0,0,0,0
B6,5/20/2023,2516,N317JB,JFK,23:19,1:22,80,61,123,1:15,7,11,0,0,0,112
B6,5/21/2023,116,N198JB,JFK,14:42,14:45,72,69,3,14:41,4,0,0,0,0,0
B6,5/21/2023,656,N657JB,MCO,19:02,18:47,167,166,-15,18:44,3,0,0,0,0,0
B6,5/21/2023,845,N348JB,BOS,21:14,23:16,75,71,122,23:04,12,122,0,0,0,0
B6,5/21/2023,2516,N337JB,JFK,23:19,22:59,80,69,-20,22:54,5,0,0,0,0,0
B6,5/22/2023,116,N368JB,JFK,14:42,14:39,72,76,-3,14:34,5,0,0,0,0,0
B6,5/22/2023,656,N760JB,MCO,19:02,1:25,167,155,383,1:20,5,43,0,0,0,340
B6,5/22/2023,845,N267JB,BOS,21:14,21:02,75,64,-12,20:59,3,0,0,0,0,0
B6,5/22/2023,2516,N236JB,JFK,23:19,0:28,80,60,69,0:24,4,69,0,0,0,0
B6,5/23/2023,116,N337JB,JFK,14:42,15:17,72,67,35,15:13,4,35,0,0,0,0
B6,5/23/2023,656,N709JB,MCO,19:02,20:06,167,154,64,20:02,4,0,64,0,0,0
B6,5/23/2023,845,N193JB,BOS,21:14,20:56,75,66,-18,20:49,7,0,0,0,0,0
B6,5/23/2023,2516,N184JB,JFK,23:19,23:17,80,76,-2,23:13,4,0,0,0,0,0
B6,5/24/2023,116,N358JB,JFK,14:42,14:28,72,67,-14,14:24,4,0,0,0,0,0
B6,5/24/2023,656,N598JB,MCO,19:02,19:18,167,185,16,19:14,4,0,0,16,0,0
B6,5/24/2023,845,N190JB,BOS,21:14,21:31,75,74,17,21:25,6,17,0,0,0,0
B6,5/24/2023,2516,N368JB,JFK,23:19,23:12,80,81,-7,23:05,7,0,0,0,0,0
B6,5/25/2023,116,N281JB,JFK,14:42,15:04,72,86,22,15:02,2,8,0,14,0,0
B6,5/25/2023,656,N597JB,MCO,19:02,19:53,167,171,51,19:48,5,6,0,4,0,41
B6,5/25/2023,845,N358JB,BOS,21:14,21:15,75,61,1,21:12,3,0,0,0,0,0
B6,5/25/2023,2516,N190JB,JFK,23:19,23:16,80,83,-3,23:09,7,0,0,0,0,0
B6,5/26/2023,116,N229JB,JFK,14:42,14:35,72,70,-7,14:32,3,0,0,0,0,0
B6,5/26/2023,656,N592JB,MCO,19:02,21:09,167,161,127,21:03,6,58,0,0,0,69
B6,5/26/2023,845,N328JB,BOS,21:14,21:03,75,65,-11,20:59,4,0,0,0,0,0
B6,5/26/2023,2516,N337JB,JFK,23:19,23:52,80,86,33,23:44,8,27,0,6,0,0
B6,5/27/2023,116,N216JB,JFK,14:42,14:26,72,69,-16,14:23,3,0,0,0,0,0
B6,5/27/2023,656,N536JB,MCO,19:02,19:29,167,170,27,19:26,3,24,0,3,0,0
B6,5/27/2023,845,N354JB,BOS,21:14,20:50,75,60,-24,20:47,3,0,0,0,0,0
B6,5/27/2023,2516,N228JB,JFK,23:19,23:01,80,71,-18,22:53,8,0,0,0,0,0
B6,5/28/2023,116,N229JB,JFK,14:42,14:42,72,79,0,14:38,4,0,0,0,0,0
B6,5/28/2023,656,N583JB,MCO,19:02,18:40,167,149,-22,18:37,3,0,0,0,0,0
B6,5/28/2023,845,N231JB,BOS,21:14,20:51,75,64,-23,20:47,4,0,0,0,0,0
B6,5/28/2023,2516,N249JB,JFK,23:19,1:41,80,53,142,1:35,6,142,0,0,0,0
B6,5/29/2023,116,N281JB,JFK,14:42,15:00,72,91,18,14:57,3,0,0,18,0,0
B6,5/29/2023,656,N584JB,MCO,19:02,18:56,167,167,-6,18:53,3,0,0,0,0,0
B6,5/29/2023,845,N197JB,BOS,21:14,22:48,75,60,94,22:43,5,94,0,0,0,0
B6,5/29/2023,2516,N324JB,JFK,23:19,0:01,80,129,42,23:55,6,0,0,42,0,0
B6,5/30/2023,116,N247JB,JFK,14:42,14:43,72,80,1,14:40,3,0,0,0,0,0
B6,5/30/2023,656,N834JB,MCO,19:02,18:40,167,153,-22,18:35,5,0,0,0,0,0
B6,5/30/2023,845,N229JB,BOS,21:14,20:48,75,64,-26,20:41,7,0,0,0,0,0
B6,5/30/2023,2516,N306JB,JFK,23:19,22:57,80,73,-22,22:54,3,0,0,0,0,0
B6,5/31/2023,116,N329JB,JFK,14:42,14:39,72,71,-3,14:37,2,0,0,0,0,0
B6,5/31/2023,656,N507JT,MCO,19:02,18:42,167,158,-20,18:38,4,0,0,0,0,0
B6,5/31/2023,845,N265JB,BOS,21:14,20:52,75,69,-22,20:49,3,0,0,0,0,0
B6,5/31/2023,2516,N247JB,JFK,23:19,23:02,80,72,-17,22:56,6,0,0,0,0,0
B6,6/1/2023,116,N203JB,JFK,14:42,14:32,72,63,-10,14:28,4,0,0,0,0,0
B6,6/1/2023,656,N703JB,MCO,19:02,18:49,167,153,-13,18:44,5,0,0,0,0,0
B6,6/1/2023,845,N306JB,BOS,21:14,20:46,75,61,-28,20:43,3,0,0,0,0,0
B6,6/1/2023,2516,N317JB,JFK,23:19,23:07,80,71,-12,23:02,5,0,0,0,0,0
B6,6/2/2023,116,N354JB,JFK,14:42,14:35,72,69,-7,14:30,5,0,0,0,0,0
B6,6/2/2023,656,N639JB,MCO,19:02,18:46,167,157,-16,18:42,4,0,0,0,0,0
B6,6/2/2023,845,N368JB,BOS,21:14,0:20,75,60,186,0:16,4,0,8,0,0,178
B6,6/2/2023,2516,N203JB,JFK,23:19,1:17,80,98,118,1:11,6,1,0,18,0,99
B6,6/3/2023,116,N279JB,JFK,14:42,14:55,72,74,13,14:50,5,0,0,0,0,0
B6,6/3/2023,656,N503JB,MCO,19:02,19:59,167,154,57,19:56,3,0,57,0,0,0
B6,6/3/2023,845,N355JB,BOS,21:14,20:59,75,65,-15,20:54,5,0,0,0,0,0
B6,6/3/2023,2516,N306JB,JFK,23:19,23:55,80,97,36,23:49,6,19,0,17,0,0
B6,6/4/2023,116,N339JB,JFK,14:42,14:53,72,68,11,14:49,4,0,0,0,0,0
B6,6/4/2023,656,N587JB,MCO,19:02,18:52,167,158,-10,18:48,4,0,0,0,0,0
B6,6/4/2023,845,N328JB,BOS,21:14,21:33,75,67,19,21:29,4,8,0,0,0,11
B6,6/4/2023,2516,N179JB,JFK,23:19,23:12,80,78,-7,23:08,4,0,0,0,0,0
B6,6/5/2023,116,N317JB,JFK,14:42,14:42,72,82,0,14:38,4,0,0,0,0,0
B6,6/5/2023,656,N746JB,MCO,19:02,18:56,167,163,-6,18:53,3,0,0,0,0,0
B6,6/5/2023,845,N354JB,BOS,21:14,21:15,75,70,1,21:11,4,0,0,0,0,0
B6,6/5/2023,2516,N184JB,JFK,23:19,22:59,80,64,-20,22:54,5,0,0,0,0,0
B6,6/6/2023,656,N627JB,MCO,19:02,22:06,167,177,184,21:59,7,4,0,10,0,170
B6,6/6/2023,845,N307JB,BOS,20:28,21:20,78,67,52,21:16,4,0,0,0,0,52
B6,6/6/2023,2516,N198JB,JFK,21:28,22:09,88,120,41,21:54,15,9,0,32,0,0
B6,6/7/2023,656,N806JB,MCO,19:02,19:33,167,195,31,19:29,4,3,0,28,0,0
B6,6/7/2023,845,N183JB,BOS,20:28,20:27,78,85,-1,20:06,21,0,0,0,0,0
B6,6/7/2023,2516,N284JB,JFK,21:28,21:19,88,82,-9,21:12,7,0,0,0,0,0
B6,6/8/2023,656,N637JB,MCO,19:02,18:37,167,153,-25,18:28,9,0,0,0,0,0
B6,6/8/2023,845,N229JB,BOS,20:28,20:12,78,71,-16,20:06,6,0,0,0,0,0
B6,6/8/2023,2516,N304JB,JFK,21:28,21:28,88,71,0,21:24,4,0,0,0,0,0
B6,6/9/2023,656,N591JB,MCO,19:02,19:30,167,172,28,19:26,4,23,0,5,0,0
